pair	retinal_trait	systemic_disease	locus_index	locus_id	chr	start	stop	n_snps	rho	rho_lower	rho_upper	native_lava_p	old_p	old_q	raw_rho	raw_r2	univ_p_retina	univ_p_systemic	native_q	direction	old_significant	native_significant	classification_change	old_native_q	new_q_native_global	old_status	leave_CAD_out_status
ret_art_density__sys_stroke_megastroke2018	ret_art_density	sys_stroke_megastroke2018	2009	2009	14	79199452	81001920	474	-0.425404	-1.0	0.31003	0.220609	0.208652965405322	0.693591499935297	-0.425404323631382	0.180968838564274	0.0271311	0.00152889	0.6811936397537175	negative	False	False	NULL_BOTH	0.6811936397537175	0.6847330833558862	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_density__sys_t2d_scott2017	ret_art_density	sys_t2d_scott2017	2009	2009	14	79199452	81001920	474	-0.857267	-1.0	-0.30349	0.0050295	1.70969041139934e-06	8.24467947754843e-05	-0.857267447379447	0.734907476336472	0.0271311	2.26522e-05	0.2574929566473988	negative	True	False	OLD_SIG_NATIVE_NULL	0.2574929566473988	0.26140854761904764	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_stroke_megastroke2018	ret_ven_density	sys_stroke_megastroke2018	2009	2009	14	79199452	81001920	474	-0.543715	-1.0	0.06766	0.0796296	0.0450287408871662	0.30073882176915	-0.543714910726664	0.295625904146504	0.00642931	0.00152889	0.5120263202032422	negative	False	False	NULL_BOTH	0.5120263202032422	0.5153885859401468	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_t2d_scott2017	ret_ven_density	sys_t2d_scott2017	2009	2009	14	79199452	81001920	474	-0.513371	-1.0	0.01691	0.0571836	0.0431824347384495	0.292480365392644	-0.51337095332629	0.263549735719144	0.00642931	2.26522e-05	0.4635724096646342	negative	False	False	NULL_BOTH	0.4635724096646342	0.4641356506369427	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_gcipl_left__sys_pd_nalls2019_clinical	ret_gcipl_left	sys_pd_nalls2019_clinical	2010	2010	14	81001921	82524785	414	0.427392	-0.09865	1.0	0.104927	0.129980986772492	0.553126969816125	0.427392293991007	0.182664172962895	0.000323226	0.000712319	0.5544087494531715	positive	False	False	NULL_BOTH	0.5544087494531715	0.5562265150323774	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_pd_nalls2019_clinical	ret_inl_left	sys_pd_nalls2019_clinical	2010	2010	14	81001921	82524785	414	0.426073	-0.0909	1.0	0.0999449	0.126288076544065	0.544682869714168	0.426072828669483	0.181538055330415	0.000160916	0.000712319	0.5464271477160494	positive	False	False	NULL_BOTH	0.5464271477160494	0.5484407596121618	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_isos_rpe_left__sys_pd_nalls2019_clinical	ret_isos_rpe_left	sys_pd_nalls2019_clinical	2010	2010	14	81001921	82524785	414	0.247178	-0.22409	0.79188	0.282685	0.337040077724426	0.83565541761641	0.247177598181366	0.0610967650427087	7.63844e-07	0.000712319	0.7278169207901617	positive	False	False	NULL_BOTH	0.7278169207901617	0.7322062327498589	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_t2d_scott2017	ret_art_tort	sys_t2d_scott2017	2010	2010	14	81001921	82524785	414	-0.500019	-1.0	0.14298	0.114277	0.0791004902552059	0.42615148551725	-0.500019348153107	0.250019348527458	0.0119823	0.000697818	0.5670315904761905	negative	False	False	NULL_BOTH	0.5670315904761905	0.5702902497278467	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_t2d_scott2017	ret_crae	sys_t2d_scott2017	2010	2010	14	81001921	82524785	414	0.152316	-0.44027	0.81425	0.568133	0.629872338471798	0.965840548089896	0.152316043385828	0.0232001770727135	0.000474146	0.000697818	0.8701635243607464	positive	False	False	NULL_BOTH	0.8701635243607464	0.873453656884422	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_t2d_scott2017	ret_avr	sys_t2d_scott2017	2010	2010	14	81001921	82524785	414	-0.517649	-1.0	0.08324	0.0864869	0.0598155416270653	0.359746210179437	-0.51764872190125	0.267960199285998	0.00608678	0.000697818	0.5256262962008141	negative	False	False	NULL_BOTH	0.5256262962008141	0.5275013974743489	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_pd_nalls2019_clinical	ret_avr	sys_pd_nalls2019_clinical	2010	2010	14	81001921	82524785	414	0.298093	-0.33224	1.0	0.322781	0.388991120621407	0.868780622512516	0.298092523449267	0.0888591525363519	0.00608678	0.000712319	0.7544458784175825	positive	False	False	NULL_BOTH	0.7544458784175825	0.7580841626074499	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_density__sys_t2d_scott2017	ret_art_density	sys_t2d_scott2017	2010	2010	14	81001921	82524785	414	-0.157557	-1.0	0.60259	0.623723	0.702379749074708	0.980255016945816	-0.157556751214641	0.0248241298533122	0.0142009	0.000697818	0.8928557308375975	negative	False	False	NULL_BOTH	0.8928557308375975	0.8958443869554332	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_t2d_scott2017	ret_ven_density	sys_t2d_scott2017	2010	2010	14	81001921	82524785	414	-0.120352	-0.70472	0.40177	0.626293	0.66834013106258	0.97312245950809	-0.120351815197488	0.0144845594213303	3.40285e-05	0.000697818	0.8938056410738255	negative	False	False	NULL_BOTH	0.8938056410738255	0.8966189566547997	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_stroke_megastroke2018	ret_inl_left	sys_stroke_megastroke2018	2011	2011	14	82524786	84087372	518	-0.453621	-1.0	0.21636	0.16968	0.141962085440181	0.577830050893237	-0.453620938628534	0.205771955962232	0.0418544	6.84056e-05	0.6303925167785235	negative	False	False	NULL_BOTH	0.6303925167785235	0.635080875244938	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_macular_total_left__sys_ckd_wuttke2019	ret_macular_total_left	sys_ckd_wuttke2019	2011	2011	14	82524786	84087372	518	-0.548702	-1.0	0.21199	0.158958	0.084853622545419	0.443831123894226	-0.548702371053962	0.30107429200024	0.0100477	0.0282876	0.6198041524578137	negative	False	False	NULL_BOTH	0.6198041524578137	0.6237125041081821	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_stroke_megastroke2018	ret_art_tort	sys_stroke_megastroke2018	2011	2011	14	82524786	84087372	518	-0.294661	-0.81345	0.14505	0.186279	0.230443555513573	0.719182019444579	-0.294660698330453	0.0868249271405904	1.7265e-05	6.84056e-05	0.6469731150176448	negative	False	False	NULL_BOTH	0.6469731150176448	0.6504222167555216	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_t2d_scott2017	ret_art_tort	sys_t2d_scott2017	2011	2011	14	82524786	84087372	518	0.257701	-0.36098	1.0	0.373569	0.458409385216116	0.906954264674417	0.257701022091172	0.0664098167868346	1.7265e-05	0.0163967	0.7816236278136314	positive	False	False	NULL_BOTH	0.7816236278136314	0.7855370956354302	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_ckd_wuttke2019	ret_art_tort	sys_ckd_wuttke2019	2011	2011	14	82524786	84087372	518	0.283931	-0.40192	1.0	0.350087	0.418011121544699	0.885723565435741	0.283930603572376	0.0806165876449739	1.7265e-05	0.0282876	0.7692696574357277	positive	False	False	NULL_BOTH	0.7692696574357277	0.7730672328582434	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_stroke_megastroke2018	ret_ven_tort	sys_stroke_megastroke2018	2011	2011	14	82524786	84087372	518	-0.251521	-1.0	0.31232	0.353914	0.444957940192735	0.899128223291294	-0.251520845161885	0.0632627355509487	0.00419925	6.84056e-05	0.7699747116815173	negative	False	False	NULL_BOTH	0.7699747116815173	0.7738304236190476	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_t2d_scott2017	ret_ven_tort	sys_t2d_scott2017	2011	2011	14	82524786	84087372	518	0.409097	-0.33967	1.0	0.241865	0.23366490247698	0.723710237057447	0.409096516141754	0.16735995951932	0.00419925	0.0163967	0.700887602027469	positive	False	False	NULL_BOTH	0.700887602027469	0.704641634180432	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_ckd_wuttke2019	ret_ven_tort	sys_ckd_wuttke2019	2011	2011	14	82524786	84087372	518	0.801694	0.10278	1.0	0.0303167	0.0004877071883787	0.0103422727074317	0.801693841939631	0.642713016203927	0.00419925	0.0282876	0.397407516378885	positive	True	False	OLD_SIG_NATIVE_NULL	0.397407516378885	0.39753379902745994	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_stroke_megastroke2018	ret_crae	sys_stroke_megastroke2018	2011	2011	14	82524786	84087372	518	-0.104968	-0.66275	0.43207	0.670815	0.711356961562328	0.980818618341554	-0.104968456430246	0.0110183768453486	0.000592967	6.84056e-05	0.909709308108384	negative	False	False	NULL_BOTH	0.909709308108384	0.9124275173067804	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_t2d_scott2017	ret_crae	sys_t2d_scott2017	2011	2011	14	82524786	84087372	518	-0.116465	-0.99309	0.63551	0.715973	0.781249897158437	0.98911664446547	-0.116465312028	0.0135641689057794	0.000592967	0.0163967	0.9244004814167032	negative	False	False	NULL_BOTH	0.9244004814167032	0.9267784731225297	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ckd_wuttke2019	ret_crae	sys_ckd_wuttke2019	2011	2011	14	82524786	84087372	518	-0.22581	-1.0	0.5282	0.503605	0.570092278074264	0.948990828916615	-0.225810371138753	0.0509903237138215	0.000592967	0.0282876	0.8430220156870156	negative	False	False	NULL_BOTH	0.8430220156870156	0.8470778751742863	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_sle_bentham2015	ret_crae	sys_sle_bentham2015	2011	2011	14	82524786	84087372	518	0.087205	-0.45758	0.67008	0.72883	0.764576588482266	0.986790398885349	0.0872050422057725	0.0076047193861105	0.000592967	0.000131643	0.9293028422669034	positive	False	False	NULL_BOTH	0.9293028422669034	0.9316553694718643	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ibd_delange2017	ret_crae	sys_ibd_delange2017	2011	2011	14	82524786	84087372	518	0.217638	-0.49904	1.0	0.489724	0.566377487639013	0.947593793698318	0.217637756201421	0.0473661929243893	0.000592967	0.0136117	0.8370471721875603	positive	False	False	NULL_BOTH	0.8370471721875603	0.8407674120730977	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_stroke_megastroke2018	ret_crve	sys_stroke_megastroke2018	2011	2011	14	82524786	84087372	518	-0.0391271	-0.63781	0.54022	0.877794	0.895722644399134	0.99748270806353	-0.0391271063740074	0.0015309304532028	0.00123209	6.84056e-05	0.9727501597633136	negative	False	False	NULL_BOTH	0.9727501597633136	0.9738060947821461	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_t2d_scott2017	ret_crve	sys_t2d_scott2017	2011	2011	14	82524786	84087372	518	-0.192335	-1.0	0.55618	0.559241	0.630201859676803	0.96593442591045	-0.19233486156815	0.0369926989744396	0.00123209	0.0163967	0.8668649261549229	negative	False	False	NULL_BOTH	0.8668649261549229	0.8704532994296578	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_ckd_wuttke2019	ret_crve	sys_ckd_wuttke2019	2011	2011	14	82524786	84087372	518	-0.0245182	-0.9767	0.93169	0.943613	0.958929621747196	0.998589793812814	-0.0245181851801882	0.00060114140453	0.00123209	0.0282876	0.98723239055794	negative	False	False	NULL_BOTH	0.98723239055794	0.988011217989128	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_stroke_megastroke2018	ret_avr	sys_stroke_megastroke2018	2011	2011	14	82524786	84087372	518	-0.0389479	-0.77901	0.68627	0.896183	0.919695872863362	0.998589793812814	-0.0389478934454535	0.0015169384038383	0.0164008	6.84056e-05	0.9770707918513049	negative	False	False	NULL_BOTH	0.9770707918513049	0.9780044986193106	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_t2d_scott2017	ret_avr	sys_t2d_scott2017	2011	2011	14	82524786	84087372	518	-0.125924	-1.0	0.86956	0.742144	0.796129833726001	0.990875694726324	-0.125923943942501	0.0158568396580342	0.0164008	0.0163967	0.9340653936452314	negative	False	False	NULL_BOTH	0.9340653936452314	0.9361960717666483	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_ckd_wuttke2019	ret_avr	sys_ckd_wuttke2019	2011	2011	14	82524786	84087372	518	-0.0249411	-1.0	1.0	0.950793	0.961012012529598	0.998589793812814	-0.024941075150967	0.0006220572296862	0.0164008	0.0282876	0.9893189575909463	negative	False	False	NULL_BOTH	0.9893189575909463	0.9899498169429934	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_stroke_megastroke2018	ret_ven_density	sys_stroke_megastroke2018	2011	2011	14	82524786	84087372	518	-0.341509	-1.0	0.31246	0.262437	0.30083669650774	0.800912921714127	-0.341509365425911	0.116628646673608	0.0205522	6.84056e-05	0.7184657474560592	negative	False	False	NULL_BOTH	0.7184657474560592	0.7222132838663313	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_t2d_scott2017	ret_ven_density	sys_t2d_scott2017	2011	2011	14	82524786	84087372	518	0.488978	-0.33055	1.0	0.211868	0.157368743047315	0.609551674629259	0.488977880250953	0.239099367374715	0.0205522	0.0163967	0.6733798815931108	positive	False	False	NULL_BOTH	0.6733798815931108	0.6769906175076666	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_ckd_wuttke2019	ret_ven_density	sys_ckd_wuttke2019	2011	2011	14	82524786	84087372	518	0.228798	-0.85063	1.0	0.579075	0.617368614985674	0.96223025978322	0.228797685688821	0.0523483809765605	0.0205522	0.0282876	0.8753700226859221	positive	False	False	NULL_BOTH	0.8753700226859221	0.8787257814091962	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_pd_nalls2019_clinical	ret_inl_left	sys_pd_nalls2019_clinical	2012	2012	14	84087373	85562936	426	-0.64458	-1.0	0.12139	0.0958545	0.0244462789667521	0.202734731094123	-0.644579793061675	0.415483109623432	0.0391176	0.00389232	0.5399512231291075	negative	False	False	NULL_BOTH	0.5399512231291075	0.5423552195754135	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_pd_nalls2019_clinical	ret_rnfl_left	sys_pd_nalls2019_clinical	2014	2014	14	86653344	87350275	207	-0.0690468	-0.77635	0.57604	0.811595	0.841586567861895	0.995144758317208	-0.0690467674974928	0.0047674561018529	0.00636867	3.35869e-05	0.9532228803925036	negative	False	False	NULL_BOTH	0.9532228803925036	0.9540632620134365	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_stroke_megastroke2018	ret_crve	sys_stroke_megastroke2018	2014	2014	14	86653344	87350275	207	-0.677356	-1.0	0.20454	0.128365	0.0367413999653123	0.264998843235156	-0.677356422688302	0.458811723357094	0.0378061	0.0205072	0.5862743431861145	negative	False	False	NULL_BOTH	0.5862743431861145	0.590100869286287	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_t2d_scott2017	ret_crve	sys_t2d_scott2017	2014	2014	14	86653344	87350275	207	-0.258796	-1.0	0.88911	0.57327	0.60112481664174	0.956518081181301	-0.258796469132391	0.0669756124353926	0.0378061	0.0281694	0.8723645363953955	negative	False	False	NULL_BOTH	0.8723645363953955	0.8757659587162072	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_stroke_megastroke2018	ret_ven_density	sys_stroke_megastroke2018	2014	2014	14	86653344	87350275	207	0.336668	-0.77817	1.0	0.450621	0.450180044133534	0.90145167595367	0.336667918141727	0.113345287105885	0.0393793	0.0205072	0.8186974763076924	positive	False	False	NULL_BOTH	0.8186974763076924	0.8224129262680149	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_t2d_scott2017	ret_ven_density	sys_t2d_scott2017	2014	2014	14	86653344	87350275	207	0.00491853	-1.0	1.0	0.991493	0.992308398941277	0.999918205902633	0.0049185290078835	2.41919276015023e-05	0.0393793	0.0281694	0.998368974647567	positive	False	False	NULL_BOTH	0.998368974647567	0.9984601886477462	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_pd_nalls2019_clinical	ret_avr	sys_pd_nalls2019_clinical	2015	2015	14	87350276	88208595	182	-0.268335	-1.0	0.58985	0.457346	0.490084322557305	0.921118734710795	-0.268334636287776	0.072003477031693	0.00470225	0.0104918	0.8222239348752282	negative	False	False	NULL_BOTH	0.8222239348752282	0.8256287095403023	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_ad_kunkle2019	ret_rnfl_left	sys_ad_kunkle2019	2016	2016	14	88208596	89482883	421	0.0838968	-0.75784	1.0	0.806245	0.851862117533429	0.995144758317208	0.0838967877826078	0.0070386710002399	0.0203595	0.00112401	0.9519822839242869	positive	False	False	NULL_BOTH	0.9519822839242869	0.9530655825167612	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_pd_nalls2019_clinical	ret_rnfl_left	sys_pd_nalls2019_clinical	2016	2016	14	88208596	89482883	421	0.570671	-0.27598	1.0	0.148656	0.0674518527273313	0.387316792332388	0.570671402154303	0.325665849236758	0.0203595	0.0130457	0.6082852303664921	positive	False	False	NULL_BOTH	0.6082852303664921	0.6119422637893982	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ckd_wuttke2019	ret_crae	sys_ckd_wuttke2019	2016	2016	14	88208596	89482883	421	-0.300061	-1.0	0.49711	0.379063	0.41928073281058	0.886928457249416	-0.300061491961977	0.0900368989584475	0.000448429	0.0256881	0.7831040644383989	negative	False	False	NULL_BOTH	0.7831040644383989	0.7870588153414237	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_sle_bentham2015	ret_crae	sys_sle_bentham2015	2016	2016	14	88208596	89482883	421	-0.0020535	-0.90437	0.91823	0.99527	0.99644170928172	0.999918205902633	-0.0020535027144775	4.21687339824395e-06	0.000448429	0.0310979	0.999229632396282	negative	False	False	NULL_BOTH	0.999229632396282	0.9993614213338003	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ibd_delange2017	ret_crae	sys_ibd_delange2017	2016	2016	14	88208596	89482883	421	-0.415584	-0.9669	0.03824	0.0685362	0.100202930212584	0.486344448300316	-0.415583714268163	0.172709823564922	0.000448429	2.98883e-07	0.4889991310067114	negative	False	False	NULL_BOTH	0.4889991310067114	0.48944146545284783	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_ckd_wuttke2019	ret_crve	sys_ckd_wuttke2019	2016	2016	14	88208596	89482883	421	-0.179057	-1.0	0.76956	0.641568	0.691175884281878	0.977094854081275	-0.17905675994259	0.0320613232811381	0.00692857	0.0256881	0.8993964591928251	negative	False	False	NULL_BOTH	0.8993964591928251	0.9025252770344913	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_pd_nalls2019_clinical	ret_rnfl_left	sys_pd_nalls2019_clinical	2017	2017	14	89482884	90662836	360	0.0328712	-0.40481	0.47642	0.871505	0.882439738243672	0.997248480983013	0.0328712386798162	0.0010805183323454	1.76821e-08	0.000191901	0.9714220721117542	positive	False	False	NULL_BOTH	0.9714220721117542	0.9722933124847895	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_gcipl_left__sys_stroke_megastroke2018	ret_gcipl_left	sys_stroke_megastroke2018	2017	2017	14	89482884	90662836	360	-0.184872	-1.0	0.58283	0.580634	0.657926747952947	0.971167330969448	-0.184872128956459	0.0341777040648935	0.0114262	0.00342971	0.8759395015326976	negative	False	False	NULL_BOTH	0.8759395015326976	0.8793030393050602	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_gcipl_left__sys_pd_nalls2019_clinical	ret_gcipl_left	sys_pd_nalls2019_clinical	2017	2017	14	89482884	90662836	360	0.73575	0.18272	1.0	0.0139261	0.000416430286076	0.0091446025878726	0.735749637014114	0.541327528366401	0.0114262	0.000191901	0.3330606688568857	positive	True	False	OLD_SIG_NATIVE_NULL	0.3330606688568857	0.3354233012435233	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_pd_nalls2019_clinical	ret_inl_elm_left	sys_pd_nalls2019_clinical	2017	2017	14	89482884	90662836	360	0.226444	-0.35669	0.94128	0.410923	0.488356465518496	0.920463982825649	0.226443634886628	0.0512767197806683	0.00375432	0.000191901	0.7987082058371735	positive	False	False	NULL_BOTH	0.7987082058371735	0.8027272525992841	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_stroke_megastroke2018	ret_art_tort	sys_stroke_megastroke2018	2017	2017	14	89482884	90662836	360	0.319804	-0.23008	1.0	0.236018	0.315148266035484	0.816925185910424	0.319803755388468	0.102274441960567	9.99062e-05	0.00342971	0.6949506070478724	positive	False	False	NULL_BOTH	0.6949506070478724	0.6987559516920693	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_t2d_scott2017	ret_art_tort	sys_t2d_scott2017	2017	2017	14	89482884	90662836	360	0.522625	0.00384	1.0	0.0560953	0.0425205872540644	0.289318238421883	0.522625444820133	0.273137355573442	9.99062e-05	0.00415975	0.4613148301764159	positive	False	False	NULL_BOTH	0.4613148301764159	0.46150767096195267	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_ckd_wuttke2019	ret_art_tort	sys_ckd_wuttke2019	2017	2017	14	89482884	90662836	360	-0.187817	-0.81155	0.35442	0.464762	0.530344333545008	0.932724886104221	-0.18781686578944	0.0352751750749685	9.99062e-05	0.00134625	0.8262808122367101	negative	False	False	NULL_BOTH	0.8262808122367101	0.8297098764980545	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_stroke_megastroke2018	ret_ven_tort	sys_stroke_megastroke2018	2017	2017	14	89482884	90662836	360	-0.108971	-1.0	0.83156	0.760826	0.809591805439229	0.991282746924841	-0.108971088404756	0.0118746981081171	0.0252551	0.00342971	0.9382713360701362	negative	False	False	NULL_BOTH	0.9382713360701362	0.9397684070124412	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_t2d_scott2017	ret_ven_tort	sys_t2d_scott2017	2017	2017	14	89482884	90662836	360	-0.0799597	-1.0	0.85877	0.825154	0.867487993267324	0.996466536797512	-0.079959679982821	0.0063935504229552	0.0252551	0.00415975	0.9565536815147682	negative	False	False	NULL_BOTH	0.9565536815147682	0.9571051482212439	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_ckd_wuttke2019	ret_ven_tort	sys_ckd_wuttke2019	2017	2017	14	89482884	90662836	360	-0.648615	-1.0	0.00637	0.0591739	0.0126847468978028	0.130486414952194	-0.648614870686179	0.420701250475249	0.0252551	0.00134625	0.4691255905131265	negative	False	False	NULL_BOTH	0.4691255905131265	0.4695385494634822	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_stroke_megastroke2018	ret_crae	sys_stroke_megastroke2018	2017	2017	14	89482884	90662836	360	-0.117986	-0.87711	0.55079	0.685808	0.750255537286153	0.985069600872297	-0.117986208526945	0.0139207454025637	0.00104229	0.00342971	0.9149351706582318	negative	False	False	NULL_BOTH	0.9149351706582318	0.9173402599206351	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_t2d_scott2017	ret_crae	sys_t2d_scott2017	2017	2017	14	89482884	90662836	360	-0.00919486	-0.71926	0.69106	0.975156	0.980207214851484	0.99979702165825	-0.009194864599581	8.45455350045876e-05	0.00104229	0.00415975	0.9951869379770628	negative	False	False	NULL_BOTH	0.9951869379770628	0.995338767633194	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ckd_wuttke2019	ret_crae	sys_ckd_wuttke2019	2017	2017	14	89482884	90662836	360	-0.657169	-1.0	-0.11699	0.0189589	0.0031019748334074	0.0452622588129983	-0.657168891515636	0.43187095197589	0.00104229	0.00134625	0.352031398951782	negative	True	False	OLD_SIG_NATIVE_NULL	0.352031398951782	0.3525693432258064	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_sle_bentham2015	ret_crae	sys_sle_bentham2015	2017	2017	14	89482884	90662836	360	-0.40025	-1.0	0.09837	0.115483	0.155194172336625	0.60544183719813	-0.400249849864544	0.16019994231659	0.00104229	9.75723e-05	0.5694645047318612	negative	False	False	NULL_BOTH	0.5694645047318612	0.5726333151633138	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ibd_delange2017	ret_crae	sys_ibd_delange2017	2017	2017	14	89482884	90662836	360	-0.229923	-0.84045	0.28058	0.345848	0.420556330576379	0.88775121222024	-0.229923493076702	0.0528648126685923	0.00104229	2.05366e-05	0.7669601739130435	negative	False	False	NULL_BOTH	0.7669601739130435	0.770532332005054	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_stroke_megastroke2018	ret_crve	sys_stroke_megastroke2018	2017	2017	14	89482884	90662836	360	0.502535	-0.1483	1.0	0.118491	0.0782500338208958	0.42294175115033	0.50253464511707	0.252541069542939	0.0063465	0.00342971	0.5745542364963504	positive	False	False	NULL_BOTH	0.5745542364963504	0.5783501301107326	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_t2d_scott2017	ret_crve	sys_t2d_scott2017	2017	2017	14	89482884	90662836	360	-0.242565	-1.0	0.47427	0.454579	0.527740885477193	0.93155091483654	-0.242565179633898	0.058837866370825	0.0063465	0.00415975	0.8203983490457109	negative	False	False	NULL_BOTH	0.8203983490457109	0.8238058936590765	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_ckd_wuttke2019	ret_crve	sys_ckd_wuttke2019	2017	2017	14	89482884	90662836	360	-0.13717	-0.96001	0.54865	0.653817	0.726229953172472	0.983397364779288	-0.137169707870587	0.0188155287573021	0.0063465	0.00134625	0.902940307016632	negative	False	False	NULL_BOTH	0.902940307016632	0.9057805655485041	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_stroke_megastroke2018	ret_avr	sys_stroke_megastroke2018	2017	2017	14	89482884	90662836	360	-0.426083	-1.0	0.11341	0.116363	0.131875360475495	0.557186479270775	-0.426082867505531	0.181546609981736	0.000122988	0.00342971	0.5703012825525636	negative	False	False	NULL_BOTH	0.5703012825525636	0.5740059202150537	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_t2d_scott2017	ret_avr	sys_t2d_scott2017	2017	2017	14	89482884	90662836	360	0.219331	-0.35175	0.968	0.42436	0.513624011538085	0.926958615596405	0.219331467399213	0.0481062925914919	0.000122988	0.00415975	0.8056269490605129	positive	False	False	NULL_BOTH	0.8056269490605129	0.80892736016632	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
